CAMERA_ID,LAT,LON,BadgersPerDay,BearsPerDay,BeaversPerDay,BobcatsPerDay,CatsPerDay,CottontailsPerDay,CoyotesPerDay,SandCranesPerDay,DeerPerDay,DogsPerDay,ElkPerDay,FishersPerDay,GreyFoxesPerDay,RedFoxesPerDay,GrousePerDay,MinkPerDay,MoosePerDay,MuskratsPerDay,OpossumsPerDay,BirdsPerDay,OttersPerDay,PheasantsPerDay,PorcupinesPerDay,RaccoonsPerDay,SkunksPerDay,SnowshoeHaresPerDay,SquirrelsPerDay,TurkeysPerDay,WeaselsPerDay,WolvesPerDay,WoodchucksPerDay
47086,45.11,-87.2,0,0,0,0,0,0,0.048153034,0.000659631,1.396437995,0.019129288,0,0.002638522,0,0.001319261,0,0,0,0,0,0.003298153,0,0,0,0.017150396,0,0,0.003298153,0.103562005,0,0,0
47103,45.64,-91.6,0,0.016229713,0,0.002496879,0.008739076,0.016229713,0.002496879,0,1.491885144,0.028714107,0,0,0,0.003745318,0,0,0,0,0,0.003745318,0,0,0,0.101123596,0,0,0.193508115,0.008739076,0,0,0
47104,43.87,-90.1,0,0.001405481,0.001405481,0.037947997,0.009135629,0.003513703,0.426563598,0.003513703,1.721714687,0.002108222,0,0.013352073,0.000702741,0.019676739,0,0.003513703,0,0,0.067463106,0.018973999,0.000702741,0,0.000702741,0.58186929,0,0,0.64300773,0.088545327,0,0,0
47105,42.94,-88.4,0,0,0,0,0,0.113240418,0.026132404,0.00174216,1.033101045,0.008710801,0,0,0,0.027874564,0,0,0,0,0.012195122,0.003484321,0,0,0,0.052264808,0.005226481,0,0.095818815,0.067944251,0,0,0.012195122
47107,44.02,-91.5,0,0,0,0,0,0,0,0,0.070809249,0,0,0,0,0,0,0,0,0,0,0.005057803,0,0,0,0.010115607,0,0,0.079479769,0.00867052,0,0,0
47122,43.09,-89.4,0,0,0,0,0,0.22173913,0.002173913,0,0.336956522,0.017391304,0,0,0,0.004347826,0,0.008695652,0,0,0.05,0.176086957,0,0,0,0.247826087,0,0,0.243478261,0.086956522,0,0,0
47124,44.72,-88.9,0,0,0,0,0,0,0.002525253,0,3.707070707,0.007575758,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01010101,0,0,0.025252525,0.126262626,0,0.005050505,0
47125,45.15,-88.4,0,0.014388489,0,0,0,0,0.021582734,0,0.848920863,0.005395683,0,0.008992806,0,0,0,0,0,0,0,0,0,0,0,0.012589928,0,0,0.012589928,0.005395683,0,0,0
47162,43.1,-90.2,0,0,0,0.008042895,0.001340483,0.050938338,0.085790885,0,2.435656836,0.006702413,0,0,0,0,0,0,0,0,0.014745308,0.00536193,0,0,0,0.104557641,0,0,0.103217158,0.057640751,0,0,0
47182,42.75,-89.4,0,0,0,0,0.004405286,0,0,0,1.876651982,0.004405286,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035242291,0,0,0.055066079,0.235682819,0,0,0
47243,45.13,-88.5,0,0.005267779,0,0.003511853,0.000877963,0.000877963,0.043020193,0,0.755048288,0,0,0.009657594,0,0.021949078,0,0,0,0,0,0.031606673,0,0,0,0.088674276,0.001755926,0,0.194907814,0.08428446,0,0,0
47263,46.51,-90.5,0,0.197651663,0,0.001956947,0,0,0.107632094,0,0.072407045,0,0,0.064579256,0,0.003913894,0.01369863,0,0,0,0,0.001956947,0,0,0.017612524,0.033268102,0,0,0.125244618,0.005870841,0,0.003913894,0
47282,43.8,-89.1,0,0,0,0,0,0.00249066,0.02988792,0,1.476961395,0,0,0,0,0.03113325,0,0,0,0,0.02241594,0.00622665,0,0,0,0,0,0,0,0.04358655,0,0,0
47283,44.76,-91.5,0,0.015635622,0,0.010197145,0.002039429,0.00067981,0.11692726,0,4.614547927,0.169952413,0,0.028552005,0.016315432,0.167233175,0,0,0,0,0.004758668,0.006118287,0,0,0,0.169952413,0.009517335,0,0.405846363,0.393609789,0,0,0.00067981
47322,45.51,-92.6,0,0.027088036,0,0,0,0,0.031602709,0,2.083521445,0,0,0,0,0,0,0,0,0,0,0.006772009,0,0,0,0.006772009,0,0,0,0.006772009,0.004514673,0,0
47342,43.88,-89.6,0,0,0,0,0.029666255,0.028430161,0.050679852,0,1.626699629,0,0,0,0,0.024721879,0,0,0,0,0.022249691,0.001236094,0,0,0,0.05315204,0,0,0.058096415,0.238566131,0,0,0
47343,44.73,-92.7,0,0.002881844,0,0.002881844,0,0.031700288,0.048991354,0,2.468299712,0,0,0.004322767,0,0,0,0,0,0,0.008645533,0.002881844,0,0,0,0.047550432,0,0,0.365994236,0.054755043,0,0,0
47363,44.29,-88,0,0,0,0,0.008785942,0.149361022,0.014376997,0.027955272,1.087859425,0.000798722,0,0,0,0.011182109,0,0.001597444,0,0,0.024760383,0.03514377,0,0,0,0.524760383,0,0,0.026357827,0.303514377,0,0,0
47364,43.51,-88.4,0,0,0,0,0,0.020671835,0.015503876,0,0.418604651,0,0,0,0,0,0,0,0,0,0.080103359,0,0,0,0,0,0,0,0,0.129198966,0,0,0
47383,45.96,-90.4,0,0.030612245,0,0.010204082,0,0,0.044460641,0,3.783527697,0.000728863,0,0.001457726,0,0.015306122,0.000728863,0,0,0,0,0.032798834,0,0,0.000728863,0.006559767,0,0,0.024781341,0.076530612,0,0.005102041,0
47385,44.16,-87.8,0,0,0,0,0.008350731,0.043841336,0.183020181,0,4.668058455,0,0,0,0,0.000695894,0,0.001391788,0,0,0.01322199,0.002087683,0.000695894,0,0,0.215031315,0.00487126,0,0.045929019,0.606819763,0,0,0
47388,45.31,-92.4,0.001466276,0.021994135,0,0,0.064516129,0.029325513,0.01026393,0.017595308,2.527859238,0.032258065,0,0.011730205,0,0.480938416,0,0,0,0,0.005865103,0.016129032,0.002932551,0,0,0.03372434,0.001466276,0,0.209677419,0,0,0,0
47402,45.39,-89,0,0.012016021,0,0.021361816,0,0.02870494,0.074098798,0.003337784,0.780373832,0,0,0.010680908,0,0.000667557,0,0.000667557,0,0,0,0.016021362,0.000667557,0,0.002670227,0.092790387,0.007343124,0,0.272363151,0.052069426,0.000667557,0.002670227,0
47403,44.47,-88.3,0,0,0,0,0,0.008,0,0,0.253333333,0,0,0,0,0,0,0,0,0,0.002666667,0.006666667,0,0,0,0.004,0.002666667,0,0,0.018666667,0,0,0
47407,43.9,-88.1,0,0,0,0,0,0.221064815,0.016203704,0.039351852,0.857638889,0.042824074,0,0,0,0,0,0,0,0,0.082175926,0.00462963,0,0,0,0.010416667,0,0,0.025462963,0.430555556,0,0,0
47423,45.38,-89.1,0,0.075484302,0,0.0501002,0,0.007348029,0.14495658,0,1.01002004,0.004676019,0,0.001336005,0,0.000668003,0.002672011,0,0,0,0,0.064128257,0.001336005,0,0.002004008,0.054776219,0.000668003,0,0.286573146,0.052772211,0.007348029,0,0
47462,46.33,-91.8,0.000848896,0.015280136,0,0,0,0.000848896,0.000848896,0,2.064516129,0.004244482,0,0,0,0,0,0,0,0,0,0.003395586,0,0,0,0,0,0,0.009337861,0.044991511,0,0,0
47482,43.09,-89.8,0,0,0,0.000968992,0.014534884,0.549418605,0.170542636,0.000968992,7.367248062,0.002906977,0,0,0,0,0,0.005813953,0,0,0.076550388,1.216085271,0,0,0,1.013565891,0.003875969,0,1.307170543,0.082364341,0,0,0.002906977
47502,42.98,-88.1,0,0,0,0,0,0.038961039,0.059369202,0,1.022263451,0,0,0,0,0.001855288,0,0,0,0,0,0,0,0,0,0.063079777,0,0,0.113172542,0.033395176,0,0,0
47522,43.31,-88.1,0,0,0,0,0.028688525,0.004098361,0.004098361,0.008196721,0.696721311,0.004098361,0,0,0,0,0,0,0,0,0.010245902,0,0,0,0,0.038934426,0,0,0.05942623,0.096311475,0,0,0
47525,42.54,-89,0,0,0,0,0.001754386,0.005263158,0.319298246,0,5.898245614,0,0,0,0,0.001754386,0,0,0,0,0.019298246,0,0,0,0,0.489473684,0,0,0.405263158,2.080701754,0,0,0
47526,43.46,-89.6,0,0,0,0,0,0,0.076348548,0,2.139419087,0,0,0,0,0,0,0.000829876,0,0,0,0.004979253,0,0,0,0.071369295,0,0,0.211618257,0.321161826,0,0,0
47544,44.21,-87.5,0,0,0,0,0.126707132,0.016691958,0.012139605,0.000758725,1.867981791,0.007587253,0,0,0,0.012898331,0,0,0,0,0.081942337,0.019726859,0,0,0,0.243550835,0,0,0.147192716,0.13353566,0,0,0.003034901
47582,45.72,-92.2,0,0.132305195,0,0.007305195,0,0,0.030032468,0.007305195,5.775974026,0.029220779,0,0.007305195,0,0.015422078,0.001623377,0,0,0,0,0.017045455,0.000811688,0,0.002435065,0.034902597,0,0,0.379058442,0.045454545,0,0.003246753,0
47583,45.79,-89.5,0,0.024893314,0.000711238,0.043385491,0,0.13086771,0.231863442,0,2.681365576,0.342816501,0,0.001422475,0.000711238,0.015647226,0.004978663,0,0,0,0,0.040540541,0.0056899,0,0.014224751,0.060455192,0.027738265,0,0.707681366,0.36344239,0.000711238,0.019914651,0
47602,44.77,-87.5,0,0,0,0,0,0.067125645,0.020654045,0,1.438898451,0,0,0.006884682,0,0.003442341,0,0,0,0,0.005163511,0,0,0,0,0.299483649,0.00172117,0,0.006884682,0.395869191,0,0,0
47603,44.02,-90.8,0,0,0,0.005194805,0,0,0.067532468,0,3.606493506,0.003896104,0,0,0,0,0,0,0,0,0,0.001298701,0,0,0,0.103896104,0,0,0.137662338,0.032467532,0,0,0
47642,45.32,-91.4,0,0.002522068,0,0,0.001261034,0.005044136,0.017654477,0,3.703656999,0.013240858,0,0,0,0.104035309,0,0,0,0,0,0,0,0,0.000630517,0.111601513,0,0,0.536569987,0.008196721,0,0,0
47682,44.15,-89.7,0,0,0,0.004830918,0.000690131,0,0.020013803,0,1.939268461,0,0,0,0.001380262,0.000690131,0,0,0,0,0,0.002070393,0,0,0,0.011042098,0,0,0.003450656,0.053140097,0,0.004140787,0
47802,43.66,-88.1,0,0,0,0,0,0.000864304,0.001728608,0,0.579948142,0.001728608,0,0,0,0,0,0,0,0,0,0.003457217,0,0,0,0.005185825,0,0,0,0.00605013,0,0,0
47804,45.3,-92,0,0.019685039,0,0,0,0,0.048228346,0.000984252,1.954724409,0.048228346,0,0.033464567,0,0.00492126,0,0.001968504,0,0,0,0.021653543,0,0,0,0.061023622,0,0,0.090551181,0.023622047,0,0,0
47805,45.17,-88.4,0,0.013437058,0,0.001414427,0,0,0.020509194,0,2.509193777,0,0,0.002121641,0,0.001414427,0,0,0,0,0,0.001414427,0,0,0,0.001414427,0,0,0.000707214,0.04950495,0,0,0
47822,44.19,-88.7,0,0,0,0,0.008833922,0.007067138,0.187279152,0.093639576,3.03180212,0.007067138,0,0,0,0,0,0,0,0,0.044169611,0.040636042,0,0,0,0.183745583,0.028268551,0,0.058303887,0.157243816,0,0,0
47828,43.11,-89.9,0,0,0,0.000951475,0.000951475,0.000951475,0.042816365,0,2.201712655,0.012369172,0,0,0,0,0,0.002854424,0,0,0.039961941,0.581351094,0,0,0,0.980019029,0,0,0.579448145,0.082778306,0.006660324,0,0
47829,45.17,-88.5,0,0.01026694,0,0.009240246,0,0.063655031,0.057494867,0,1.040041068,0,0,0,0.001026694,0.004106776,0.001026694,0,0,0,0.00513347,0.002053388,0,0,0,0.067761807,0.002053388,0,0.072895277,0.059548255,0,0,0
47834,42.85,-89.3,0,0,0,0,0.0021398,0.000713267,0.059201141,0.0021398,1.734664765,0.004279601,0,0,0,0.001426534,0,0,0,0,0.0021398,0.004992867,0,0,0,0.089158345,0,0,0.004992867,1.392296719,0,0,0.001426534
47843,45.76,-92.4,0,0.043298969,0,0,0.000687285,0,0.115463918,0,6.652233677,0.03161512,0,0.003436426,0,0.000687285,0,0,0,0,0,0.010996564,0,0,0,0.041237113,0,0,0.008934708,0.219931271,0,0.000687285,0
47844,43.93,-90.5,0,0,0,0,0.001177856,0.004711425,0.047114252,0,1.571260306,0,0,0,0,0,0,0,0,0,0,0.008244994,0,0,0,0.050647821,0,0,0,0.002355713,0,0,0
47845,44.44,-88.2,0,0,0,0,0.00076864,0.006917756,0.037663336,0.00076864,0.998462721,0.006149116,0,0,0,0,0,0,0,0,0.00076864,0.002305919,0,0,0,0.021521906,0,0,0.00076864,0.04611837,0,0,0
47846,43.98,-88,0,0,0,0,0.001838235,0.034926471,0.009191176,0,0.768382353,0,0,0,0,0,0,0,0,0,0.001838235,0.001838235,0,0,0,0.038602941,0.001838235,0,0.069852941,0.086397059,0,0,0
47847,45.92,-89.9,0,0.011695906,0,0.002506266,0,0.124477861,0.039264829,0,0.078529657,0,0,0.020885547,0,0.012531328,0.004177109,0,0,0,0.001670844,0.006683375,0,0,0.038429407,0.015037594,0.003341688,0,0.193817878,0.002506266,0.000835422,0.005012531,0
47848,45.63,-92.5,0,0.003731343,0,0,0.017723881,0.110074627,0.010261194,0,2.004664179,0.004664179,0,0,0,0.191231343,0,0,0,0,0,0.034514925,0,0.001865672,0,0.569962687,0.003731343,0,0.202425373,0,0,0.015858209,0.007462687
47849,45.19,-92.7,0,0.005416385,0,0.000677048,0.008124577,0.123222749,0.087339201,0,2.211238998,0.438050102,0,0.016926202,0.000677048,0.083276913,0,0.004062288,0,0,0.004739336,0.024373731,0,0,0,0.179417739,0.004062288,0,0.323628978,0.050778605,0,0,0
47862,43.77,-89.3,0,0,0,0,0.033018868,0.004716981,0.004716981,0,2.551886792,0.011792453,0,0,0,0.009433962,0,0,0,0,0.007075472,0,0,0,0,0.028301887,0,0,0.014150943,0.080188679,0,0,0
47863,44.11,-89.4,0,0,0,0.001481481,0,0.002962963,0.045925926,0,1.864444444,0.001481481,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000740741,0,0,0.001481481,0.099259259,0,0,0
47882,46.21,-91.7,0,0.000692042,0,0,0,0,0,0.000692042,1.012456747,0,0,0,0,0.000692042,0,0,0,0,0,0.005536332,0,0,0,0,0,0,0,0,0,0,0
47922,42.8,-90,0,0,0,0.000983284,0.008849558,0.151425762,0.066863324,0,1.876106195,0.020648968,0,0,0,0.001966568,0,0,0,0,0.044247788,0.104228122,0,0.02359882,0,0.345132743,0,0,0.04719764,0.033431662,0,0,0
47923,42.85,-88.9,0,0,0,0.001776199,0.003552398,0.031971581,0.158081705,0.012433393,1.388987567,0,0,0,0,0.008880995,0,0.005328597,0,0,0.058614565,0.012433393,0.005328597,0,0,1.763765542,0,0,0.136767318,0.559502664,0,0,0
47962,43.8,-89.4,0,0,0,0,0,0,0,0,1.187804878,0,0,0,0,0,0,0,0,0,0,0.007317073,0,0,0,0,0,0,0.009756098,0.014634146,0,0,0
48002,46.13,-92.2,0,0.00918197,0,0.001669449,0,0.010851419,0.012520868,0,0.622704508,0.030050083,0,0.000834725,0,0.000834725,0.000834725,0,0,0,0,0.002504174,0,0,0,0.00918197,0,0,0.016694491,0.020033389,0,0.001669449,0
48022,42.53,-88,0,0,0,0,0,0.083690987,0.10944206,0,0.826180258,0,0,0,0,0,0,0,0,0,0.083690987,0.012875536,0,0,0,0.124463519,0,0,0.791845494,0.682403433,0.002145923,0,0
48023,44.53,-90.6,0.00277585,0.003469813,0,0.024288688,0,0.044413602,0.055517002,0,3.097848716,0.004163775,0,0,0,0.002081888,0,0.0055517,0,0,0.003469813,0.096460791,0.000693963,0.000693963,0,0.110340042,0.006245663,0,0.029840389,0.097848716,0,0,0
48024,43.78,-87.9,0,0,0,0,0.031114952,0.678478825,0.172860847,0.01642178,1.68366465,0,0,0,0.017286085,0.002592913,0,0.004321521,0,0,0.070008643,0.104580812,0.00605013,0.000864304,0,0.319792567,0.011235955,0,0,0.141745895,0,0,0.000864304
48045,44.55,-92.1,0,0.006085193,0,0,0,0,0.012170385,0,2.829614604,0.006085193,0,0.024340771,0,0.00811359,0,0,0,0,0.085192698,0.014198783,0,0,0,0.146044625,0.006085193,0,0.427991886,0.212981744,0,0,0
48084,43.68,-90,0,0,0,0.001305483,0,0,0.060704961,0,0.857049608,0.000652742,0,0.000652742,0,0.011749347,0,0,0,0,0.005874674,0.001305483,0,0,0,0.052872063,0.000652742,0,0.277415144,0.096605744,0,0,0
48089,45.53,-89.5,0,0.002077562,0,0,0,0.001385042,0.022853186,0.012465374,2.149584488,0,0,0,0,0.000692521,0,0,0,0,0,0.003462604,0,0,0,0,0,0,0.014542936,0.038781163,0,0.000692521,0
48102,45.08,-90.6,0,0.00377596,0,0.001258653,0,0.003146633,0.029578351,0,2.001258653,0.00377596,0,0.006922593,0,0.010698553,0,0.00377596,0,0,0,0.056010069,0.00188798,0,0,0.076148521,0.00377596,0,0.04468219,0.208936438,0,0.000629327,0
48103,46.63,-91.5,0,0.006024096,0,0,0,0,0.011187608,0,1.729776248,0.135972461,0,0.000860585,0,0.002581756,0,0,0,0,0,0.003442341,0,0,0,0,0,0,0.00172117,0.006024096,0,0.000860585,0
48123,43.92,-90.8,0,0,0,0,0.007653061,0,0.012755102,0,0.732142857,0.00255102,0,0.00255102,0,0,0,0,0,0,0,0.007653061,0,0,0,0.051020408,0,0,0.885204082,0.053571429,0,0,0
48125,45,-88.3,0,0,0,0,0,0,0.005469462,0,0.694621696,0.000911577,0,0,0,0.002734731,0,0,0,0,0,0.071103008,0,0,0,0,0,0,0.008204193,0.002734731,0,0,0
48142,44.05,-89.4,0.002425222,0,0,0,0,0.000808407,0.058205335,0,4.928860146,0,0,0.008892482,0,0.000808407,0,0,0,0,0.001616815,0.000808407,0,0,0,0.046079224,0,0,0.064672595,0.150363783,0,0,0
48145,43.12,-88.7,0,0,0,0,0,0.01161103,0.018867925,0.004354136,0.940493469,0.01161103,0,0,0,0.001451379,0,0,0,0,0.008708273,0.005805515,0,0,0,0.172714078,0,0,0.010159652,0.008708273,0,0,0
48162,44.15,-88.9,0,0,0.003115265,0,0,0,0.009345794,0.042056075,0.5,0.160436137,0,0,0,0.014018692,0,0,0,0,0,0.020249221,0,0,0,0.021806854,0,0,0.004672897,0.001557632,0,0,0
48222,43.61,-87.9,0,0,0,0,0,0,0.022540984,0.030737705,0.426229508,0.004098361,0,0,0,0.014344262,0,0.004098361,0,0,0.008196721,0.010245902,0,0,0,0.709016393,0,0,0.182377049,0.049180328,0,0,0.006147541
48242,45.97,-92.3,0,0.023578363,0,0,0,0,0,0,2.780166436,0.00554785,0,0,0,0.004160888,0,0,0,0,0,0,0,0,0,0,0,0,0.002080444,0.000693481,0,0,0
48262,45.91,-88.8,0,0.003613369,0,0,0,0,0,0,0.323396567,0.000903342,0,0.005420054,0,0.000903342,0,0.000903342,0,0,0,0,0,0,0,0.009033424,0,0,0,0.001806685,0,0,0
48282,45.24,-89.5,0,0.009813543,0,0,0,0,0.019627085,0,1.192345437,0.002944063,0,0.003925417,0,0.000981354,0,0,0,0,0,0.004906771,0,0,0,0.034347399,0,0,0.017664377,0.138370952,0,0,0
48283,43.2,-90.7,0,0,0,0.004815409,0,0.548956661,0.054574639,0,1.37399679,0,0,0,0,0,0,0,0,0,0.011235955,0.017656501,0,0,0,0.412520064,0.054574639,0,0.088282504,0.203852327,0,0,0.038523274
48324,42.75,-88.7,0,0,0,0,0.012508229,0.007241606,0.026991442,0.934825543,2.163265306,0.006583278,0,0,0,0.002633311,0,0,0,0,0.007241606,0.055957867,0,0,0,0.102699144,0,0,0.036208032,0.256089533,0,0,0.001316656
48342,45.44,-92.3,0,0.041315346,0.002529511,0.00084317,0.001686341,0.099494098,0.063237774,0.016863406,2.012647555,0.006745363,0,0.018549747,0,0,0,0,0,0,0,0.009274874,0.019392917,0,0,0.048060708,0,0,0.032040472,0.063237774,0,0,0
48343,45.22,-88.6,0,0.044658494,0,0.00262697,0,0.032399299,0.085814361,0,0.662872154,0,0,0,0,0,0,0,0,0,0,0.003502627,0,0,0,0.00525394,0,0,0.011383538,0.122591944,0,0,0
48386,45.65,-88.1,0,0.063013699,0,0,0,0.090410959,0.016438356,0,0.690410959,0.021917808,0,0.002739726,0,0,0,0,0,0,0,0.005479452,0,0,0,0.057534247,0,0,0.101369863,0.010958904,0,0,0
48404,44.59,-88.6,0.002834869,0,0,0,0.004961021,0.003543586,0.039688164,0,3.019844082,0.039688164,0,0,0,0.001417434,0,0,0,0,0.002126152,0,0,0,0,0.223954642,0,0,0.019844082,0.566973777,0,0,0
48422,44.42,-91.3,0,0.005763689,0,0.019212296,0,0.013448607,0.080691643,0,7.69548511,0,0,0.00192123,0,0,0,0,0,0,0.008645533,0.055715658,0,0,0,0.219020173,0,0,0.030739673,0.02209414,0,0,0
48442,42.73,-90.2,0,0,0,0,0,0.000831255,0.028262677,0,0.995843724,0.003325021,0,0,0,0,0,0,0,0,0,0.013300083,0,0,0,0.066500416,0,0,0.132169576,0.002493766,0,0,0
48443,43.51,-88,0,0,0,0,0,0,0.006342495,0.002114165,0.596194503,0.001409443,0,0,0,0,0,0,0,0,0,0.005637773,0,0,0,0.003523608,0,0,0.001409443,0.03030303,0,0,0
48502,42.75,-89,0,0,0,0,0,0,0.003395586,0,1.215619694,0,0,0,0,0,0,0,0,0,0,0.001697793,0,0,0,0,0,0,0.025466893,0.005093379,0,0,0
48522,45.55,-88,0,0,0,0.000677507,0,0.006097561,0.004742547,0,1.114498645,0,0,0,0,0,0.001355014,0,0,0,0,0.001355014,0,0,0,0.001355014,0,0,0.048102981,0.024390244,0,0,0
48562,43.46,-89.1,0,0,0,0,0.002700878,0.002025658,0.042538825,0,1.270762998,0,0,0,0,0,0,0.002025658,0,0,0.006752194,0.913571911,0.003376097,0,0,0.652937205,0,0,0.004726536,0.006752194,0.000675219,0,0
48565,46.02,-92.1,0,0.008284024,0,0,0.001183432,0,0.035502959,0,1.692307692,0.015384615,0,0.015384615,0,0,0,0,0,0,0,0.001183432,0,0,0.007100592,0.028402367,0,0,0.333727811,0.228402367,0,0.001183432,0
48570,43.18,-90.2,0,0,0,0,0,0,0.001888574,0,0.029272899,0.001888574,0,0,0,0,0,0,0,0,0,0.006610009,0,0,0,0.000944287,0,0,0.036827195,0,0,0,0
48622,45.72,-92.5,0,0.002444988,0,0,0,0,0.001222494,0,1.442542787,0,0,0.001222494,0,0.011002445,0,0.006112469,0,0,0,0.011002445,0,0,0,0.097799511,0,0,0.024449878,0.001222494,0,0,0
48623,45.63,-88.4,0,0,0,0.001278772,0,0,0.031969309,0,0.927109974,0.002557545,0,0,0,0.002557545,0,0,0,0,0,0,0,0,0,0.00511509,0,0,0.012787724,0.02173913,0,0,0
48626,43.44,-88.5,0,0,0,0,0.014500837,0.002230898,0.012269939,0,0.550474066,0.017847183,0,0,0,0.062465142,0,0,0,0,0.153374233,0.008365867,0,0,0,1.890128277,0,0,2.018962632,0.263245956,0,0,0.01115449
48643,44.15,-89.3,0,0,0,0,0,0,0.002237136,0,0.492170022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004474273,0,0,0
48683,44.65,-88.8,0,0,0,0,0,0.000925069,0.013876041,0,0.867715079,0,0,0,0,0.000925069,0,0,0,0,0.005550416,0.036077706,0,0,0,0.112858464,0,0,0.02960222,0.226641998,0,0,0
48702,43.58,-90.7,0.000563698,0,0,0.000563698,0.001691094,0.005636979,0.050169109,0,4.525366404,0.001127396,0,0,0,0.002254791,0,0.001127396,0,0,0.043968433,0.011273957,0,0,0,0.744081172,0.009019166,0,0.481961669,0.105975197,0,0,0
48703,45.04,-92.4,0,0,0,0,0.006501951,0.11183355,0.00390117,0,0.327698309,0.011703511,0,0,0,0.009102731,0,0,0,0,0.00390117,0.052015605,0,0,0,0.206762029,0.00390117,0,0.296488947,0.007802341,0,0,0.006501951
48743,44.34,-90.1,0,0.001396648,0.000698324,0.00349162,0.000698324,0.020949721,0.025837989,0.002094972,1.659217877,0,0,0,0,0,0.002094972,0.000698324,0,0,0.000698324,0.00349162,0,0,0,0.037709497,0,0,0.059357542,0.052374302,0.000698324,0.004888268,0
48744,43.89,-90.6,0,0,0,0.005962521,0.005962521,0.100511073,0.084327087,0,3.360306644,0,0,0.000851789,0,0.004258944,0,0.000851789,0,0,0.022998296,0.039182283,0,0.005962521,0,0.12350937,0.002555366,0,0.741056218,0.122657581,0,0,0
48762,45.36,-90.7,0,0,0,0.003139717,0.001569859,0,0.007849294,0,0.20722135,0,0,0,0,0,0.003139717,0,0,0,0,0,0,0,0.001569859,0.009419152,0,0,0.003139717,0.006279435,0,0,0
48783,43.12,-88.5,0,0,0,0,0,0.004640371,0.017401392,0.038283063,2.219257541,0,0,0,0,0,0,0.001160093,0,0,0.003480278,0.011600928,0,0,0,0.090487239,0,0,0.032482599,0.135730858,0,0,0
48802,44.35,-89.1,0,0,0.000971817,0,0.014577259,0.001457726,0.008746356,0.422254616,8.483965015,0.001943635,0,0,0,0.036443149,0,0.022351798,0,0,0.014091351,0.457725948,0.041302235,0,0,0.363945578,0.000485909,0,0.295432459,0.011661808,0,0,0
48862,45.29,-92.2,0,0.015697138,0,0,0,0.001846722,0.007386888,0.000923361,3.493998153,0.003693444,0,0.004616805,0,0.018467221,0.000923361,0,0,0,0,0.002770083,0,0.001846722,0,0.027700831,0,0,0.005540166,0.010156971,0,0,0
48882,43.72,-88.1,0,0,0,0,0,0.240069085,0.006908463,0,2.708117444,0,0,0,0,0,0,0,0,0,0.005181347,0.020725389,0,0,0,0.172711572,0,0,0.008635579,0.759930915,0,0,0.003454231
48883,44.74,-91.8,0,0,0,0,0,0.003318584,0.021017699,0,1.142699115,0.004424779,0,0.001106195,0,0,0,0,0,0,0,0.002212389,0,0,0,0.032079646,0,0,0,0.021017699,0,0,0
48902,45.54,-90.1,0,0.015182885,0,0.001380262,0,0.002760524,0.013802622,0,0.477570738,0.001380262,0,0,0,0,0.001380262,0,0,0,0,0.000690131,0,0,0,0,0,0,0.002760524,0.007591442,0,0.001380262,0
48964,45.26,-90.5,0,0,0,0.002631579,0,0,0.013157895,0,0.892105263,0.005263158,0,0.007894737,0,0,0,0,0,0,0,0,0,0,0.026315789,0.002631579,0,0,0,0,0,0,0
48983,44.76,-88.2,0,0,0,0,0,0,0,0,0.315712188,0.002936858,0,0,0,0,0,0,0,0,0,0.001468429,0,0,0,0,0,0,0,0.016152717,0,0,0
49002,43.87,-89.4,0,0,0,0.002842928,0.004264392,0.010660981,0.012082445,0.010660981,5.149253731,0.000710732,0,0,0,0.017057569,0,0,0,0,0.078180526,0.004264392,0,0,0,0.23169865,0,0,0.306325515,0.437810945,0,0,0
49042,44.59,-88.1,0,0,0,0,0,0,0.012684989,0,3.65961945,0.035940803,0,0,0,0.046511628,0,0,0,0,0,0,0,0,0,0.033826638,0,0,0.006342495,0.00422833,0,0,0
49102,44.42,-87.8,0,0,0,0,0,0.138107417,0.023017903,0.020460358,2.132992327,0,0,0,0,0,0,0.002557545,0,0,0.002557545,0.002557545,0,0,0,0.040920716,0,0,0,0.150895141,0,0,0
49142,45.47,-91.5,0,0.210031348,0,0.003134796,0,0.145768025,0.048589342,0,5.670846395,0.003134796,0,0.001567398,0,0,0,0,0,0,0,0.004702194,0,0,0.021943574,0.095611285,0,0,0.362068966,0.032915361,0,0,0
49144,44.82,-88.5,0,0.000860585,0,0,0.00172117,0.02151463,0.003442341,0,3.494836489,0.000860585,0,0,0,0.060240964,0,0,0,0,0,0,0,0,0,0.037865749,0.015490534,0,0.012048193,0.029259897,0,0,0
49162,44.9,-91.1,0,0.022508039,0,0.008038585,0,0,0.061093248,0,5.72829582,0,0,0.004823151,0,0.001607717,0,0,0,0,0,0.003215434,0,0,0,0.046623794,0,0,0.025723473,0.123794212,0,0,0
49244,45.66,-91.4,0,0.001908397,0,0,0,0,0.003816794,0,0.517175573,0.001908397,0,0,0,0.655534351,0,0,0,0,0,0.007633588,0,0,0,0.152671756,0,0,0.234732824,0.042938931,0,0,0
